id	filename	md5	size	state
e3e2fc06-6956-4271-8b68-bb862ccd68bd	LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_D03_680270.nocnv_grch38.seg.txt	5f8baf775ca51915cb4d2846660a2df7	74007	live
601e10a3-fb37-462c-8ee0-0274369f7a31	C509.TCGA-44-7670-11A-01D-2063-08.2_gdc_realn.bam	ab94a9cfab9db337ebe745cafce41c59	9371194103	live
09806c3d-d98b-49d1-9a0f-68166fdfc2b7	09806c3d-d98b-49d1-9a0f-68166fdfc2b7.vep.vcf.gz	453a39ccbecd1e3a4c29c7568e9d3c6d	873762	live
08dc0843-c305-4524-8045-d61837b5b028	08dc0843-c305-4524-8045-d61837b5b028.vep.vcf.gz	d79285d2bc29864453fecebf0dc3b4a4	349385	live
3a413fe3-0b94-4d61-bda0-41c9c575f3d3	e4d6bbe2-27f8-4e94-bc61-d1461699b303_gdc_realn_rehead.bam	9b2a4b193c800d0cd10dbcece49960e7	2984947664	live
75d2932b-c876-4c10-89ab-44eb45239ee9	C509.TCGA-78-7539-01A-11D-2063-08.1_gdc_realn.bam	7ddbd55b164e424e28c364b436c5020e	10067636305	live
3ca54fdc-ba26-49d4-9673-2c051d270d46	TATTY_p_TCGA_b52_156_SNP_N_GenomeWideSNP_6_A12_808960.grch38.seg.txt	ff39020301bef767ff6bc402253be61b	43944	live
b94046b9-1428-4a99-b8ac-15ce24e5ecec	RAMIE_p_6TCGA_250_232_4_236_N_GenomeWideSNP_6_B02_1245154.grch38.seg.txt	2c471f54ca2eb564263e7134cd8d2f61	31451	live
73bccdca-b0ca-4a50-9aa7-e88cd3460bb7	73bccdca-b0ca-4a50-9aa7-e88cd3460bb7.vcf.gz	835d69889e2e6145ba3fcd97156a1e35	152526	live
ef894ae1-3426-4817-857d-d5fd6dab2269	ef894ae1-3426-4817-857d-d5fd6dab2269.vcf.gz	a75fa5d4917d5fe740e757ea3f8fe965	68050	live
99b5b908-37e1-4690-a61a-41243fa05505	99b5b908-37e1-4690-a61a-41243fa05505.vcf.gz	586d633c0fae9b5e905dabec4e7dc43d	82044	live
72c81812-4686-4c86-bf9f-1ab3b45fb317	132592.bam	6db2e7e2c67a49a4d30242eada7faa99	346855407	live
dd63f601-941a-4870-8d89-c36d8c43e1a5	C347.TCGA-49-4506-11A-01D-1265-08.3_gdc_realn.bam	2035cdc6564d2e508ec9db889ad3f712	14077221877	live
fe6d7776-0dd3-49e0-9c2f-446c347dc4a2	124085.bam	a01d63f078bba040faa4a58917d6bf7c	279139081	live
4da43075-1db0-4590-9dc0-560029f45b44	4da43075-1db0-4590-9dc0-560029f45b44.vcf.gz	f00f0ae592de5581a29c2094c7af460f	36038	live
fbcedb5f-8cd8-4db0-a927-04a34570f05e	fbcedb5f-8cd8-4db0-a927-04a34570f05e.vcf.gz	b0a53f302929770b6fce3ed8c4f92a88	36467	live
023515e5-f481-4f77-9977-a10bfcd57975	023515e5-f481-4f77-9977-a10bfcd57975.vcf.gz	4941cfe922f9d71ffa5697299b05a88c	123819	live
e466cbbf-e7bd-4c15-903d-e08f478c67ff	e466cbbf-e7bd-4c15-903d-e08f478c67ff.vep.vcf.gz	b19b4c19153a116b70b93ae132d27468	268286	live
a63ec3d0-6a36-42f0-a3b5-28d44893c043	e3d8e66a-e824-4cd9-8286-82ea6e89c61b_gdc_realn_rehead.bam	f38e548a0488e7e15d1a9f6b0ead6538	3686722072	live
7204af73-99bd-4499-bb92-77f9b6b47c2e	7204af73-99bd-4499-bb92-77f9b6b47c2e.vep.vcf.gz	798bb64cbf4aec1d197dacc3db6f886f	104880	live
9a4d3bca-e904-47a6-8415-617cec569352	131125.bam	4d98d4b4bcad4b2b85c1779d9fc584a5	440764439	live
cc847ea3-4412-4180-9a1b-5bba008f3119	jhu-usc.edu_LUAD.HumanMethylation450.4.lvl-3.TCGA-49-4514-01A-21D-1856-05.gdc_hg38.txt	4f41599a403fc7c6d8bf3fe9589c0ab0	141254889	live
212f4bfe-ff5b-4ac3-813a-a200bd23199c	212f4bfe-ff5b-4ac3-813a-a200bd23199c.vcf.gz	602c254dfabd28f0d20ccaff5f37c227	227532	live
4ad8943c-4fb1-499f-a838-5d216a0f8d39	nationwidechildrens.org_clinical.TCGA-44-7662.xml	65a9f86d4c43bb8ad0273f9d65b02bfc	34777	live
b2a63eac-0eb7-4ace-9c02-9b5b1a0d1736	b2a63eac-0eb7-4ace-9c02-9b5b1a0d1736.vcf.gz	3344ba94025fba7f0571ad04e848ee91	180483	live
5bad29e8-0a25-428c-a3c0-4a9b40c747d7	5bad29e8-0a25-428c-a3c0-4a9b40c747d7.vcf.gz	5945204439ff5fba4dda3e85a4f5a83a	29480	live
a7503923-3db1-44e0-a5b6-b51f061b2d84	nationwidechildrens.org_biospecimen.TCGA-55-8090.xml	7c953252682e4fae8f2d4ebb4defb5d5	55079	live
94d56044-6bc3-48ee-aa82-dd8f47ca853e	94d56044-6bc3-48ee-aa82-dd8f47ca853e.vep.vcf.gz	9c4b34907b0fac40ebe42959d3d15b28	2640000	live
c89147be-4fcd-49aa-bc03-9869d4b1970c	c89147be-4fcd-49aa-bc03-9869d4b1970c.vep.vcf.gz	9596ede7738a0c1c64f0c92a7b3efc55	178153	live
d0ed7847-36af-43d5-8275-ad0754399a35	d0ed7847-36af-43d5-8275-ad0754399a35.vcf.gz	2e8d9c35e87fc90d5ebddab76ce9f422	104544	live
c603cde9-c4e3-4f01-aa57-c8b9c03c7208	63d99eda-e965-48d1-b485-4c55d164cd81.mirbase21.mirnas.quantification.txt	4ec5a04165d4fef2b5ee5a8f68042ea0	50109	live
e0b00553-f5ea-4f03-a3be-0c25a34f6c1d	3318d82f-b2c7-459b-8aa8-a3aca546d8fd.mirbase21.mirnas.quantification.txt	2468e79d972afbd0c4afa19919801492	50211	live
7b10d50c-1a9d-4e43-bef6-b257b81a7972	9bc59130-b619-4ac7-a87e-7342786311d0.FPKM.txt.gz	df45311e90f43348b961e8ff8df156b3	522355	live
885d2006-04df-42d1-b08c-993f0b3a83a7	TAROK_p_TCGA_264_N_GenomeWideSNP_6_D01_1306532.grch38.seg.txt	3ed59ccc2537dad272fd034ef49eb683	38048	live
1d7a3955-33ab-4be0-83b3-e4909e4a298c	C347.TCGA-44-2665-01A-01D-1040-01.4_gdc_realn.bam	4e2c4eea62c910c32e15f20617026340	6285081111	live
77671b52-5213-4536-9f95-f253de17e011	6d158f35-9847-41fd-814e-9bb63cca955f.FPKM-UQ.txt.gz	e05e2b3bbf356f082f487c552b43669f	519411	live
08376166-568e-40d8-82dd-c2497c72e823	IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_A08_808448.nocnv_grch38.seg.txt	43eca3717e4ae649ef1d9ec1c514ad3f	3815	live
c8a524be-64f5-4538-9da8-5b9c427e90c9	fc54ebaf-5f7e-4f81-964d-832b771fec36_gdc_realn_rehead.bam	ed79d88733bca5d71aec8ddeb47ce9d7	12383948896	live
fa5a0d76-9bcf-42c1-b9bc-7db88a49b892	fa5a0d76-9bcf-42c1-b9bc-7db88a49b892.vep.vcf.gz	a0cb2b3c8a4f26d3a09d47af466c3691	595074	live
5df1359a-4f52-4545-b28b-c8d461abe419	5df1359a-4f52-4545-b28b-c8d461abe419.vcf	2e92bdc79db09f5afe60313ce682ef6f	256109	live
bfb77015-1728-4a46-a3c5-896d2d805504	bfb77015-1728-4a46-a3c5-896d2d805504.vcf	a3ce57b22e61a11194c0a1f9a1e7e591	241497	live
9580127f-3f88-4b1e-af5c-b71bde0e1153	LEMUR_p_TCGA_116_163_164_183_N_GenomeWideSNP_6_A07_914430.grch38.seg.txt	e0d1c290dbb042dbc3fd54c69a0bc835	34657	live
bc81267c-83ce-41c7-b8ea-a8d8f618bcf8	bc81267c-83ce-41c7-b8ea-a8d8f618bcf8.vcf.gz	e7102ded1664d1cc708f656e0fc558d4	97943	live
fe8310f5-cbc5-4497-9132-1974c6f59f8a	jhu-usc.edu_LUAD.HumanMethylation27.4.lvl-3.TCGA-49-4501-01A-01D-1205-05.gdc_hg38.txt	221cf4a7ebe93ac915d691796511da0d	9953068	live
fb1465f8-5d22-43a1-a256-0c0b70c67b5e	e248c4de-55e9-4366-a28b-7038dca752b8.mirbase21.isoforms.quantification.txt	133b1dd280e06c2a02d2ff85e79faf27	466918	live
4d5bb8e5-3840-42a9-b1bf-ba19ffa9979f	4d5bb8e5-3840-42a9-b1bf-ba19ffa9979f.vep.vcf.gz	7f7ad877bad781c3b2e9bf7ee50d811b	231178	live
282d529c-9eed-474a-82e9-cc7cb78d4776	282d529c-9eed-474a-82e9-cc7cb78d4776.vep.vcf.gz	0a548426981ed7d48f57420771a65d6c	1252909	live
5c6704e4-084b-45ef-ae9f-512922b56b74	IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_E01_808414.nocnv_grch38.seg.txt	f7d32ecb073aa3465b1fd7928ad815d5	5382	live
268d8008-982e-4301-93f0-ee777d055b19	jhu-usc.edu_LUAD.HumanMethylation450.1.lvl-3.TCGA-44-2668-11A-01D-1551-05.gdc_hg38.txt	f2471563053c3b84d362aed98c79ada8	141277170	live
7b4290b3-9467-422d-8eac-188b41bbc111	00ea21cb-349a-40c2-ad34-c36e18dcd02f.FPKM-UQ.txt.gz	7a9c16b3402a15c4646b57794de3ff04	557381	live
d54da8bc-6655-42a4-b3b2-1ef4ca28db9e	C347.TCGA-17-Z014-11A-01W-0746-08.1_gdc_realn.bam	b9224736ccf8621309ab2229857adeec	21523647970	live
811c7168-1cb2-4b8a-8701-61dd3f8d0788	811c7168-1cb2-4b8a-8701-61dd3f8d0788.vcf.gz	fd9f3c061c066ed46ec2b927a5cda102	257569	live
d0cf71e7-e262-4603-9849-282775f0cd35	d0cf71e7-e262-4603-9849-282775f0cd35.vep.vcf.gz	3932e8e176df8001955d7d3ecdf18743	108737	live
b9f80780-c5dc-4e8c-81f7-a045540b2663	b9f80780-c5dc-4e8c-81f7-a045540b2663.vep.vcf.gz	cec2ead11db7115efe7989c478e956bc	828788	live
f8b004f1-e517-484b-8ff6-234d7afadd77	aa82a461-eba6-415a-9e6c-e98575a76048.mirbase21.isoforms.quantification.txt	fd02e595647419a872188082268ea220	362827	live
d6939d1c-974f-4727-aa34-2b056af76cbc	LIGER_p_TCGA_166_180_SNP_N_GenomeWideSNP_6_G01_896546.nocnv_grch38.seg.txt	3bc78c3671092ef3f59f19fccd3525d4	29409	live
d9066e0b-882f-4769-8ec1-ef84a39a37d9	C662.TCGA-05-4384-10A-01D-1753-08.4_gdc_realn.bam	3a967582942ed0d20c6ed4f9b0b4c750	9547365502	live
71ed8e47-cb43-402d-8d11-b263b872bf96	21d1dc59-02bf-46bc-ac59-5ba6a6883595_gdc_realn_rehead.bam	e56e33fe2196d77f6c3d456112105051	8504837585	live
87841245-52c2-46a2-a9b2-15b4dde9d5a0	9fc18ac7-7fce-4840-b2c5-5daac7e422cf.FPKM.txt.gz	b8a88d6e0b07cef4aa24b659e4b6bdf6	507292	live
9acc38c0-05cd-4b94-b8d2-13b2a0651279	nationwidechildrens.org_biospecimen.TCGA-93-A4JP.xml	27041ae02a4e20d662d098d91cab8908	77897	live
131c6cb5-31b8-49c2-ad68-4350915d2d2b	95366923-70b1-448e-ae81-93158773dae1.mirbase21.mirnas.quantification.txt	6a567f0e90fa1a75c8483f9c1967ccea	50340	live
d10fb6c5-8475-4b0a-bdbf-d5ae5a57ce17	BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_A09_787124.grch38.seg.txt	509b1f97b1f4978a1449a5f122192411	39687	live
ff6b2924-3f76-4af5-9799-4e58dfca1060	ff6b2924-3f76-4af5-9799-4e58dfca1060.vcf	5b17ab23ee9e7de5345ab331904aff2d	276873	live
ac3f127b-ef4e-42d7-a053-6ab6d0c0e407	933d2806-df04-48e1-94c6-d7f0f1960131.mirbase21.mirnas.quantification.txt	c35f98d4ac1db93923bb28dad143222a	50295	live
22d4bfb0-57d1-418d-ab8b-bdbe9443772f	C347.TCGA-64-1676-01A-01W-0928-08.2_gdc_realn.bam	03d6ad80968c894f58498220b79ba299	17455904727	live
f11dba60-9f47-4cde-81c8-d73c29b6085b	nationwidechildrens.org_clinical.TCGA-78-7155.xml	df6d6c29b2f1bc0b8dd862384c83fe0e	51952	live
d7a83c9f-b4b0-4129-aa50-54094732785d	169ff044-7e80-475a-8834-bfdb10180992_gdc_realn_rehead.bam	d4acec3d8abd0cc3e66b16ea299eed7f	10264497102	live
c14581f3-2e2f-482f-b1eb-27349c6f3aa0	128955.bam	575a43d8d404513b72a32b5af9f31a36	365440747	live
ea29ada8-92b7-4c2c-a413-60581983c007	5be2bd1d-24ac-47c5-9e20-33dea602ed65.htseq.counts.gz	650604a86eb688c2c317ac7fb7b3fd8b	245278	live
9b3e7afb-4641-4565-8fcc-c4fd10ca1af7	2291ce95-0573-4402-8c25-ec5a824212d9.FPKM.txt.gz	74ba567482acb7db049ab80c80674ad6	499222	live
905ac122-2f56-4aa9-82f9-88a1c26a9956	8a2863d8-26a3-443e-a36f-5c149de57136.FPKM.txt.gz	8d4bb0fb9e58edfe9a9db01491a8f066	507190	live
ff9d2bfc-2a6b-4035-972e-94fdf970179e	TAROK_p_TCGA_264_N_GenomeWideSNP_6_C07_1306556.nocnv_grch38.seg.txt	75c965005cb17ce11ef06a1813c03f85	4106	live
7d84c49e-3879-413f-99c0-44b7fc513c26	7d84c49e-3879-413f-99c0-44b7fc513c26.vcf.gz	5d587a83d54aa30ce9924294fd6789ce	355613	live
4653544a-e526-4cbd-becd-c92d587d38c0	jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-44-6147-01A-11D-A276-05.gdc_hg38.txt	c4f335ec5c0db94cfd5ec6577eb1cfc1	141253494	live
bfea94e1-949d-4aac-9793-b12aed224a68	OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_H02_831132.grch38.seg.txt	11003d088c52dd84e1f2c27f255904c7	63044	live
03da7ab5-e82d-495e-a06c-1a4877928e18	nationwidechildrens.org_biospecimen.TCGA-75-6212.xml	0185d70e4a66e1ad7d85d912f09285af	64583	live
423851a3-7c24-453c-b461-40a41e226662	nationwidechildrens.org_biospecimen.TCGA-38-6178.xml	e9e44e92a895e80a546411df9c1c880a	64432	live
00e18798-f525-41b8-97f8-aaee83be23ed	00e18798-f525-41b8-97f8-aaee83be23ed.vep.vcf.gz	e2db1ccfce05fd4e3d50143cdfd49226	1456667	live
55c7f781-7c90-40ab-958e-054ea6f5854e	55c7f781-7c90-40ab-958e-054ea6f5854e.vcf	504b77279baa523ad98ae0f48fbfcd60	253380	live
b5cebbdf-057b-42ef-9401-f8f65aae3ab9	b5cebbdf-057b-42ef-9401-f8f65aae3ab9.vep.vcf.gz	07a40e8328b9c11c49b0dda4999985f2	446190	live
fe465de4-07b8-4f68-88e6-42601ae582db	7c9551e0-06bb-4846-b407-a95931200318.htseq.counts.gz	98d28d49081ba8eb34a4eed078d0de22	254753	live
2ddfb4f1-584b-44ad-bb90-dd9e7cbdd8e2	jhu-usc.edu_LUAD.HumanMethylation450.14.lvl-3.TCGA-J2-A4AG-01A-11D-A24I-05.gdc_hg38.txt	99973905297e962fcf7fc16db63eee28	141243081	live
6432cd25-b6f9-475d-9a9d-b0dd5a61a5a4	6432cd25-b6f9-475d-9a9d-b0dd5a61a5a4.vep.vcf.gz	7e7b41c29429a6400a106279e81e938e	406039	live
d4a5eb8f-c4f2-4ec0-b02a-782befd25b79	04c8f4a3-77c8-4085-ae46-ae66ab486c08.FPKM-UQ.txt.gz	b1a2dc13308e4154505d91dc17407d27	514261	live
e210d9d9-0d3e-48a7-8d68-77c519ea2069	nationwidechildrens.org_clinical.TCGA-J2-A4AG.xml	4d7a416cbfa9ef7ba17584c5b1c4831e	43363	live
376e01a9-eb13-401a-93c2-e49a0668edcb	SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_G04_1244598.grch38.seg.txt	b6520229699de964c7ed61a5fcd297f1	24165	live
3eb4deff-dfcd-4814-9d1d-b06012f1d088	841873e1-5f4c-4021-945a-59dd15d96f87_gdc_realn_rehead.bam	367d10fa9b5cb4b78b159b1c868462b2	3912179457	live
f9d2a111-f9d2-419d-be36-d5366c4ae74f	f9d2a111-f9d2-419d-be36-d5366c4ae74f.vep.vcf.gz	e4d8ec8168cb9692435eea668d6ff850	337225	live
b8dfb0c1-870f-44fe-bd26-12481bd55be6	IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_E06_808450.grch38.seg.txt	f18465b03fee610f2c17707cc9b2cb22	79699	live
a87fa11b-a731-4768-a44c-d0a023242ff5	a87fa11b-a731-4768-a44c-d0a023242ff5.vep.vcf.gz	6a434d8ac5db3b531cd2282021146068	320274	live
a972a43d-f861-448c-a654-c9e64912ef1b	IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_B02_808512.grch38.seg.txt	a2562b0e4c9efed6cbc3daad4b38e4f9	31262	live
41650771-142a-40be-95b6-7a4a982ee707	nationwidechildrens.org_biospecimen.TCGA-49-6745.xml	14edf2cac455ad96ca307d1564abf706	81702	live
5558f602-7ed3-4b29-82d6-186b6d71709a	5558f602-7ed3-4b29-82d6-186b6d71709a.vep.vcf.gz	74762ad8e015b535f932a1cfdbff2f00	270806	live
2b66cf20-b271-4593-a425-c16cef1d8e2c	2b66cf20-b271-4593-a425-c16cef1d8e2c.vcf	22f20104fa8787133670ed3d1f6b8f13	253964	live
27b2c1f9-c2fa-41b7-b265-becffa154c03	27b2c1f9-c2fa-41b7-b265-becffa154c03.vcf.gz	0c5925344396590cc99e95b2603784c5	372060	live
39190751-350e-4abe-8f4c-cd739ee44b27	dd5e64ab-9ed8-4259-9d68-598853fa41f4.FPKM.txt.gz	7dcca9ba3552688a674e5d8ebb7efbac	529049	live
c48558f1-90bc-4b28-b301-f11c7b91b739	GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_G04_902804.nocnv_grch38.seg.txt	8529cfd15ce2cf753c23e8df31613f00	6113	live
535a5ded-c76c-473d-ab77-425e6d2173d4	36dbf471-6b98-4c84-bb12-30ff17c416dd.mirbase21.mirnas.quantification.txt	b6a8ea17ef59d55237ba27fa0703808c	50172	live
b9f88ff4-816b-4769-82a3-d42e5a951840	6449f2b6-1af9-4612-abde-ac0f5bb1ff7e.FPKM.txt.gz	fee0c09c031a66df8f906f3405e96f1e	527321	live
c47ab52b-f5c5-4b63-8509-75fd8e282cac	nationwidechildrens.org_biospecimen.TCGA-49-4506.xml	c852f189b3af06965285528aca493269	103329	live
6535d174-43c0-46ca-a9fd-3fde263040cf	566646ef-febe-46cb-afcd-586853399b8e.mirbase21.mirnas.quantification.txt	7981d3f80b5979ca75e96b975f3900ca	50293	live
75ccc333-0103-43e9-bf00-1dc293b8cf7d	C509.TCGA-97-8176-01A-11D-2393-08.3_gdc_realn.bam	e33bfea12b86ad2a6cfa9e46bca276f1	13829813122	live
1e40077b-f875-454d-a5d4-1dadded909a6	24ab1acc-6c8e-401d-b8a0-2df3c86725a6.mirbase21.mirnas.quantification.txt	ff0636f30f2be492a9adb8aab7f4f651	50280	live
0d03f2aa-35aa-45b5-af14-fddc5a12b832	0d03f2aa-35aa-45b5-af14-fddc5a12b832.vcf.gz	95856469fbbb1dd56198238a66aa240a	101521	live
4d54a8e4-1c88-43fa-99c8-a7bfc7f992f5	134397.bam	4876be681276948ff86dcfea4327880b	188679867	live
aef8dd75-38bf-49d9-ab17-e02dc0b73b5d	aef8dd75-38bf-49d9-ab17-e02dc0b73b5d.vep.vcf.gz	c1d3ea16dc3d4e475b9b7694e8c2b0e0	79862	live
43e15e70-9552-4491-835a-5dbd490ace29	43e15e70-9552-4491-835a-5dbd490ace29.vcf.gz	01cb726d09eb7cf86ab712738f93b208	153618	live
8b354038-c350-4500-abeb-40a723fb319a	8b354038-c350-4500-abeb-40a723fb319a.vep.vcf.gz	3c2bfd77bdc6eb400e939e019bf3ae5a	246873	live
84167d73-6870-4556-847d-8517195ae1a5	EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_H06_585168.grch38.seg.txt	4fd3d8cb421f6f92857cc337b35ab96a	76600	live
65ae357b-f983-43d0-81e2-048134fd8303	0549c0d2-137d-4de8-8578-f043523b56c1.FPKM.txt.gz	d5651cd82bde3366d3a1e5be6ea5dbda	514771	live
89c0aa10-be63-419e-9991-5db262c0fd81	c704a41c-b658-40bd-82ee-f417a8860d4a_gdc_realn_rehead.bam	408ccaac7c704b777448d10aeed2bcae	4926260574	live
d59f6fa9-cd86-4b7a-8016-8b1bc357cc61	d59f6fa9-cd86-4b7a-8016-8b1bc357cc61.vep.vcf.gz	93044303ad7995267a1f39ad7ab17203	787819	live
e0bf597e-07f9-4c33-b175-58d62fc86324	f5abf3ae-a7bd-4606-bd9a-2633a82eb65c.FPKM.txt.gz	a664a6fdd18a1a2d8f6226c79a1ec8f0	524712	live
aac26952-0770-4320-8fcf-f07bf750d390	TAROK_p_TCGA_264_N_GenomeWideSNP_6_A05_1306618.nocnv_grch38.seg.txt	81add579cfd8cf68ec1700f63ba6f9a6	13963	live
595c952a-840c-4c89-95ed-635b12622b52	C509.TCGA-93-8067-01C-01D-A38P-08.1_gdc_realn.bam	6bbd954717cd6a53182caaa8b9f60c08	13622735626	live
a20136f8-d3a0-4d48-80cc-49defa5067fe	a20136f8-d3a0-4d48-80cc-49defa5067fe.vep.vcf.gz	62a8b0ca686ae61365b5f83d88f82b5f	192093	live
d2d971ec-937d-4a39-b746-c3d9d2a6ae1e	C347.TCGA-67-3771-10A-01W-0928-08.5_gdc_realn.bam	1ae9e1a553e78a0b515d666583d4b803	17455697349	live
bb92546f-6398-44ca-9a4d-39d24255cb69	a28e1869-665e-43a9-8b05-ee0841b672df.FPKM-UQ.txt.gz	c9aa332d8de3155034db9bbfd5eceff8	529944	live
d5420986-f8f7-4dbb-86c1-9fb4c5ebffd4	989ceb12-2999-420a-a5b6-608012c1ef83.FPKM-UQ.txt.gz	2b6ab3d363c9fbe245ce1423dc8e3dab	492873	live
b604bea2-4c9a-46eb-84e1-4981e09f11ee	jhu-usc.edu_LUAD.HumanMethylation450.4.lvl-3.TCGA-55-6712-01A-11D-1856-05.gdc_hg38.txt	0261ac253a5635c59038e122c079fce7	141252516	live
0b00dca9-cd34-4e19-9e67-a66a71c5680b	C347.TCGA-17-Z013-01A-01W-0746-08.1_gdc_realn.bam	5c6935e4a384d48842201a48c7569fea	26490012733	live
0aa892e9-153b-4061-bd0b-309b9aaa9909	f30d4aa1-ee07-4e51-b858-638aee00055d.mirbase21.mirnas.quantification.txt	03ed34183299646dba91fd7de48aab75	50370	live
7e8792e1-2b20-467d-b39d-6a8e86f5666a	7e8792e1-2b20-467d-b39d-6a8e86f5666a.vep.vcf.gz	ebff2871cdbafc7ac1b4535cd7ba056a	492815	live
9464bdda-a213-4942-a9da-7bcc277caf96	124652.bam	101961eae9601c425ec50865926e58c5	415788162	live
44ff07f6-bd55-4dd4-835a-fe5395267c99	C509.TCGA-49-AAR0-01A-21D-A397-08.1_gdc_realn.bam	1798be0fd8626068521f719e710bd70c	8878513555	live
906ac4a9-2bad-48b0-80b3-67b1e01b91cb	C509.TCGA-49-AARO-01A-12D-A410-08.1_gdc_realn.bam	d35abed713df0b445005683910279fb7	5944998140	live
19212d15-ed6e-4efb-9204-eb8d7dce2630	19212d15-ed6e-4efb-9204-eb8d7dce2630.vep.vcf.gz	5c82995617128acb38c20e1c53ffe21f	163814	live
796c7243-d4d7-43ea-bb8a-f0c118ad0fcd	796c7243-d4d7-43ea-bb8a-f0c118ad0fcd.vcf.gz	119aab642ee797d3e2f82df305b381c9	288337	live
7d662de6-407c-4829-b870-0108d51a7268	7d662de6-407c-4829-b870-0108d51a7268.vcf.gz	5665cc9c824e9f1c49196e9344d13997	141275	live
b68d60df-74b0-412e-a64e-6114d35366b2	IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_G12_808508.nocnv_grch38.seg.txt	c055ce6814c9e447775acb0b6d88c480	21310	live
7afdc8fd-7392-4bc9-8c23-59837bdd8c52	7afdc8fd-7392-4bc9-8c23-59837bdd8c52.vep.vcf.gz	9392364c22298987aae6e7060c95addc	433912	live
3e653731-138a-4a5f-b3f4-f5a323e84a0e	3e653731-138a-4a5f-b3f4-f5a323e84a0e.vcf.gz	250fcd2d7f0c13dcc6ccef420aa9f32b	151892	live
41614413-a8bb-41b5-9551-f77e289090f2	41614413-a8bb-41b5-9551-f77e289090f2.vcf	ddc30137db71fc8c10d83c1ec85e2d49	338056	live
74899317-55cf-4761-bebc-2c36fb0f2ea9	59d766af-9a51-42cc-bff6-0e9f0be53b62.mirbase21.isoforms.quantification.txt	d44f88ede2c7eabab0546c13bf8acec3	434022	live
04a26898-fa83-42ec-bc28-3a4acc1dddde	0a4ea1fb-7487-40c2-9b9c-64fe3c047f6f.mirbase21.isoforms.quantification.txt	682729c98c3fc107ccfa8bc57e1293e0	414589	live
f2f09f47-5cc5-4c40-ab82-5be0e2bfc195	f2f09f47-5cc5-4c40-ab82-5be0e2bfc195.vcf.gz	b5b08aef17e76ec03989aaae0a228ca2	305500	live
9532e3bf-8fde-4bf9-954d-cbd38bab7b7d	4cdd597f-ca43-4545-b84e-e5854c8a63c2.FPKM.txt.gz	d3070b2378b857db1d954cc2ccd410b4	519255	live
56dadddd-5ec2-451f-a50b-04f4fda2e198	C509.TCGA-L4-A4E6-01A-11D-A24D-08.3_gdc_realn.bam	608d8b82fb2825d8412099b8807d2b57	7974751313	live
ac362c2f-2d1e-4202-b48c-34fb01a1828d	ac362c2f-2d1e-4202-b48c-34fb01a1828d.vcf.gz	2ef4b022685622efe1f143c56c2fb34f	129257	live
f1837920-efcf-4344-866a-a76bc5ef4e54	nationwidechildrens.org_biospecimen.TCGA-55-A493.xml	eb97b89f9acdd26d6c5622c46f2761ca	60147	live
e18aa688-4d94-4397-90d3-c31e9535b6dc	98de92bf-93b2-4d62-b097-d96c2fcd6f97_gdc_realn_rehead.bam	69acee082fe2895fc212f2991212fd83	6120254397	live
aa55c1d6-b9be-4ee2-a27b-fbcfe7be594e	aa55c1d6-b9be-4ee2-a27b-fbcfe7be594e.vep.vcf.gz	ee5fe2e6b9c8a8d9c3d8b3d41308a904	252760	live
6b15bc9a-701c-4fe4-8026-a4d1dbcd9e58	6b15bc9a-701c-4fe4-8026-a4d1dbcd9e58.vcf.gz	521d87d7f1ba5fb4341bb37aa78c5efc	276196	live
fc7dbed5-ebb1-450f-9909-1a318b053b1f	fc7dbed5-ebb1-450f-9909-1a318b053b1f.vcf.gz	9b2d348deb9b34fd225afbab737e5e16	134211	live
ae7c1c22-6334-4af8-a635-afefd5c7192c	ae7c1c22-6334-4af8-a635-afefd5c7192c.vcf.gz	3dfbcf08c1e73601e340d36112397848	154409	live
3cfb278e-2f46-4ddb-95cf-3eb0dc50531b	127639.bam	e8b6ad01059720e6e5ed830dec848e1f	240698604	live
f331c4f4-d52a-4703-9e45-acc144e4e72c	f331c4f4-d52a-4703-9e45-acc144e4e72c.vep.vcf.gz	5df716393b2b538269bf86b53c854df8	458180	live
feea478e-f300-4141-a660-5a961ab0ad86	272cfac7-ffdc-49cf-89e4-98dda3616002.mirbase21.isoforms.quantification.txt	25e2260f740bdac6cd92063ab16370be	469915	live
ef40987a-9f8f-41c7-945f-631070e06eb8	ef40987a-9f8f-41c7-945f-631070e06eb8.vep.vcf.gz	14f14d560bd02b435c98c000ed83bf79	88780	live
